"PVWatts: Hourly PV Performance Data"
"Requested Location:","28155 christopher lane"
"Location:","SPOKANE, WA"
"Lat (deg N):","47.63"
"Long (deg W):","117.53"
"Elev (m):","721"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","47.5"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","14.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","9","14","2","38","5.6","5.2","32.232","4.889","121.285","96.779"
"12","9","15","1","20","5.6","4.6","17.856","4.49","67.251","43.76"
"12","9","16","0","0","5.6","4.1","0","5.6","0","0"
"12","9","17","0","0","5.6","3.1","0","5.6","0","0"
"12","9","18","0","0","5","2.1","0","5","0","0"
"12","9","19","0","0","11.7","7.7","0","11.7","0","0"
"12","9","20","0","0","10","9.3","0","10","0","0"
"12","9","21","0","0","7.2","8.2","0","7.2","0","0"
"12","9","22","0","0","6.1","7.2","0","6.1","0","0"
"12","9","23","0","0","5.6","12.4","0","5.6","0","0"
"12","10","0","0","0","6.1","10.8","0","6.1","0","0"
"12","10","1","0","0","5.6","10.8","0","5.6","0","0"
"12","10","2","0","0","5","11.8","0","5","0","0"
"12","10","3","0","0","5","12.4","0","5","0","0"
"12","10","4","0","0","3.9","12.4","0","3.9","0","0"
"12","10","5","0","0","3.9","10.3","0","3.9","0","0"
"12","10","6","0","0","2.8","8.8","0","2.8","0","0"
"12","10","7","97","10","3.3","8.8","54.608","3.062","196.239","170.283"
"12","10","8","636","17","3.9","8.2","431.819","9.171","1559.829","1499.147"
"12","10","9","794","24","5","8.2","663.798","13.987","2386.744","2297.287"
"12","10","10","864","28","6.1","9.8","815.236","16.209","2915.214","2804.315"
"12","10","11","471","83","7.2","10.3","586.883","14.202","2120.036","2040.496"
"12","10","12","132","125","6.7","10.3","277.037","9.657","1021.211","976.139"
"12","10","13","532","59","5.6","10.8","556.094","11.658","2026.846","1950.629"
"12","10","14","521","41","5.6","9.3","448.162","11.058","1624.066","1561.357"
"12","10","15","245","20","5","8.8","176.544","6.804","636.618","601.179"
"12","10","16","0","0","4.4","7.2","0","4.4","0","0"
"12","10","17","0","0","3.9","5.7","0","3.9","0","0"
"12","10","18","0","0","3.3","5.2","0","3.3","0","0"
"12","10","19","0","0","3.3","8.2","0","3.3","0","0"
"12","10","20","0","0","3.3","7.7","0","3.3","0","0"
"12","10","21","0","0","2.8","8.2","0","2.8","0","0"
"12","10","22","0","0","2.2","8.2","0","2.2","0","0"
"12","10","23","0","0","2.2","8.8","0","2.2","0","0"
"12","11","0","0","0","1.7","8.2","0","1.7","0","0"
"12","11","1","0","0","0.6","6.2","0","0.6","0","0"
"12","11","2","0","0","0.6","6.2","0","0.6","0","0"
"12","11","3","0","0","0","5.7","0","0","0","0"
"12","11","4","0","0","-0.6","7.2","0","-0.6","0","0"
"12","11","5","0","0","-0.6","6.2","0","-0.6","0","0"
"12","11","6","0","0","-1.1","4.6","0","-1.1","0","0"
"12","11","7","73","9","-1.7","4.6","42.318","-2.073","155.646","130.481"
"12","11","8","523","24","0","4.1","375.36","6.699","1371.973","1317.017"
"12","11","9","692","37","0","4.1","606.206","12.465","2194.948","2112.684"
"12","11","10","714","52","2.2","4.1","730.028","17.833","2591.663","2494.174"
"12","11","11","575","88","3.3","4.1","689.263","18.302","2444.129","2352.459"
"12","11","12","330","111","3.3","3.6","477.664","14.318","1724.388","1658.444"
"12","11","13","220","94","2.8","3.6","317.305","9.628","1167.863","1118.786"
"12","11","14","293","58","2.8","3.1","308.276","9.382","1127.815","1079.85"
"12","11","15","141","22","1.7","2.6","122.723","3.872","450.974","419.734"
"12","11","16","0","0","0","2.6","0","0","0","0"
"12","11","17","0","0","-0.6","3.1","0","-0.6","0","0"
"12","11","18","0","0","0","1.5","0","0","0","0"
"12","11","19","0","0","-1.1","1.5","0","-1.1","0","0"
"12","11","20","0","0","-2.2","1.5","0","-2.2","0","0"
"12","11","21","0","0","-2.2","0","0","-2.2","0","0"
"12","11","22","0","0","-2.2","2.6","0","-2.2","0","0"
"12","11","23","0","0","-3.9","1.5","0","-3.9","0","0"
"12","12","0","0","0","-3.9","2.1","0","-3.9","0","0"
"12","12","1","0","0","-5","2.6","0","-5","0","0"
"12","12","2","0","0","-4.4","2.1","0","-4.4","0","0"
"12","12","3","0","0","-5","2.1","0","-5","0","0"
"12","12","4","0","0","-5.6","2.6","0","-5.6","0","0"
"12","12","5","0","0","-5.6","0","0","-5.6","0","0"
"12","12","6","0","0","-5","2.6","0","-5","0","0"
"12","12","7","30","8","-6.1","1.5","20.987","-7.411","79.64","55.918"
"12","12","8","405","31","-4.4","3.6","321.852","1.469","1205.37","1155.238"
"12","12","9","517","58","-3.3","3.1","511.669","8.335","1887.793","1816.396"
"12","12","10","674","58","-2.2","3.1","702.047","14.486","2530.264","2435.219"
"12","12","11","619","67","-1.7","3.6","702.027","14.586","2531.43","2436.339"
"12","12","12","429","119","-0.6","4.6","578.25","11.076","2117.676","2038.221"
"12","12","13","526","69","0","4.1","564.669","11.987","2055.317","1978.093"
"12","12","14","351","56","0.6","4.6","346.023","7.246","1277.024","1224.846"
"12","12","15","125","22","-1.1","3.1","114.575","0.807","427.239","396.515"
"12","12","16","0","0","-2.2","3.6","0","-2.2","0","0"
"12","12","17","0","0","-2.8","3.6","0","-2.8","0","0"
"12","12","18","0","0","-2.8","3.6","0","-2.8","0","0"
"12","12","19","0","0","-2.8","4.1","0","-2.8","0","0"
"12","12","20","0","0","-3.9","3.1","0","-3.9","0","0"
"12","12","21","0","0","-5.6","2.1","0","-5.6","0","0"
"12","12","22","0","0","-5","3.1","0","-5","0","0"
"12","12","23","0","0","-6.7","2.1","0","-6.7","0","0"
"12","13","0","0","0","-5.6","2.1","0","-5.6","0","0"
"12","13","1","0","0","-6.1","2.1","0","-6.1","0","0"
"12","13","2","0","0","-6.1","2.6","0","-6.1","0","0"
"12","13","3","0","0","-5.6","2.6","0","-5.6","0","0"
"12","13","4","0","0","-5.6","2.6","0","-5.6","0","0"
"12","13","5","0","0","-5.6","2.6","0","-5.6","0","0"
"12","13","6","0","0","-5","3.1","0","-5","0","0"
"12","13","7","5","8","-5","3.1","9.082","-6.421","35.264","12.361"
"12","13","8","3","38","-5","3.1","37.368","-6.012","147.096","122.096"
"12","13","9","1","114","-3.9","3.1","129.765","-2.492","504.048","471.638"
"12","13","10","11","109","-3.9","3.1","114.772","-2.603","445.963","414.833"
"12","13","11","1","139","-3.3","4.6","141.222","-1.739","546.855","513.483"
"12","13","12","6","133","-2.8","4.1","139.519","-1.103","538.805","505.615"
"12","13","13","2","123","-1.7","4.6","132.914","-0.261","511.486","478.91"
"12","13","14","1","71","-1.7","4.6","75.062","-1.475","290.307","262.464"
"12","13","15","1","23","-2.2","4.6","22.573","-3.176","87.841","63.965"
"12","13","16","0","0","-2.2","4.1","0","-2.2","0","0"
"12","13","17","0","0","-2.2","6.2","0","-2.2","0","0"
"12","13","18","0","0","-2.8","3.6","0","-2.8","0","0"
"12","13","19","0","0","-3.3","4.1","0","-3.3","0","0"
"12","13","20","0","0","-3.3","2.6","0","-3.3","0","0"
"12","13","21","0","0","-2.8","2.6","0","-2.8","0","0"
"12","13","22","0","0","-2.8","2.6","0","-2.8","0","0"
"12","13","23","0","0","-2.2","2.6","0","-2.2","0","0"
"12","14","0","0","0","-1.7","2.6","0","-1.7","0","0"
"12","14","1","0","0","0.6","6.2","0","0.6","0","0"
"12","14","2","0","0","-0.6","4.6","0","-0.6","0","0"
"12","14","3","0","0","-1.1","3.6","0","-1.1","0","0"
"12","14","4","0","0","-1.1","5.2","0","-1.1","0","0"
"12","14","5","0","0","-1.7","6.2","0","-1.7","0","0"
"12","14","6","0","0","-1.1","3.6","0","-1.1","0","0"
"12","14","7","0","11","-1.1","3.6","9.216","-2.669","35.825","12.912"
"12","14","8","1","69","-1.1","3.6","97.248","-0.6","374.722","345.121"
"12","14","9","1","140","-0.6","3.6","178.156","2.047","678.951","642.514"
"12","14","10","76","180","0","3.6","310.129","5.952","1161.857","1112.947"
"12","14","11","123","125","1.1","1.5","270.168","8.368","1001.664","957.112"
"12","14","12","35","133","1.7","0","183.925","9.669","678.155","641.736"
"12","14","13","188","146","1.1","4.1","361.239","7.793","1341.019","1286.976"
"12","14","14","4","55","0.6","3.1","53.753","1.033","205.594","179.453"
"12","14","15","2","27","0","3.6","30.141","-0.983","116.16","91.751"
"12","14","16","0","0","-0.6","3.6","0","-0.6","0","0"
"12","14","17","0","0","-1.7","3.1","0","-1.7","0","0"
"12","14","18","0","0","-1.7","4.1","0","-1.7","0","0"
"12","14","19","0","0","-2.2","3.6","0","-2.2","0","0"
"12","14","20","0","0","-2.2","3.6","0","-2.2","0","0"
"12","14","21","0","0","-2.2","4.6","0","-2.2","0","0"
"12","14","22","0","0","-2.2","4.1","0","-2.2","0","0"
"12","14","23","0","0","-1.7","3.6","0","-1.7","0","0"
"12","15","0","0","0","-1.7","3.6","0","-1.7","0","0"
"12","15","1","0","0","-1.1","4.6","0","-1.1","0","0"
"12","15","2","0","0","-1.7","3.6","0","-1.7","0","0"
"12","15","3","0","0","-1.1","6.2","0","-1.1","0","0"
"12","15","4","0","0","-0.6","5.7","0","-0.6","0","0"
"12","15","5","0","0","-1.1","3.1","0","-1.1","0","0"
"12","15","6","0","0","-1.1","3.1","0","-1.1","0","0"
"12","15","7","1","9","-1.1","3.1","8.015","-2.769","31.054","8.229"
"12","15","8","7","39","-0.6","2.1","42.009","-1.626","162.158","136.866"
"12","15","9","5","72","0","3.6","70.881","-0.041","272.422","244.943"
"12","15","10","2","148","0.6","3.1","163.396","2.947","620.328","585.27"
"12","15","11","3","208","1.1","3.6","252.043","5.649","945.874","902.788"
"12","15","12","0","172","1.1","2.6","192.803","4.929","725.809","688.248"
"12","15","13","1","162","1.1","2.6","198.053","4.88","745.718","707.674"
"12","15","14","1","101","0.6","3.1","129.557","2.462","492.85","460.688"
"12","15","15","0","21","0.6","2.1","18.863","-0.613","72.7","49.107"
"12","15","16","0","0","0.6","3.6","0","0.6","0","0"
"12","15","17","0","0","0","3.6","0","0","0","0"
"12","15","18","0","0","0","1.5","0","0","0","0"
"12","15","19","0","0","-0.6","3.6","0","-0.6","0","0"
"12","15","20","0","0","-1.1","4.1","0","-1.1","0","0"
"12","15","21","0","0","-3.3","3.6","0","-3.3","0","0"
"12","15","22","0","0","-5","2.6","0","-5","0","0"
"12","15","23","0","0","-5.6","3.1","0","-5.6","0","0"
"12","16","0","0","0","-3.3","3.1","0","-3.3","0","0"
"12","16","1","0","0","-3.3","3.1","0","-3.3","0","0"
"12","16","2","0","0","-5.6","2.1","0","-5.6","0","0"
"12","16","3","0","0","-5.6","2.1","0","-5.6","0","0"
"12","16","4","0","0","-5","1.5","0","-5","0","0"
"12","16","5","0","0","-6.7","0","0","-6.7","0","0"
"12","16","6","0","0","-6.1","0","0","-6.1","0","0"
"12","16","7","0","15","-5","0","12.567","-8.835","50.105","26.93"
"12","16","8","1","77","-4.4","2.6","121.254","-3.224","472.38","440.671"
"12","16","9","0","149","-3.3","1.5","197.764","0.95","757.21","718.886"
"12","16","10","1","201","-2.8","3.1","255.089","2.191","971.568","927.811"
"12","16","11","1","224","-2.2","2.1","279.583","4.397","1054.895","1008.919"
"12","16","12","0","208","-2.2","3.6","254.736","2.72","968.056","924.39"
"12","16","13","1","182","-2.2","3.1","236.417","2.484","899.33","857.447"
"12","16","14","1","119","-1.7","2.6","168.707","1.459","644.529","608.905"
"12","16","15","1","38","-1.7","2.6","53.837","-1.805","208.438","182.241"
"12","16","16","0","0","-1.7","2.6","0","-1.7","0","0"
"12","16","17","0","0","-2.8","1.5","0","-2.8","0","0"
"12","16","18","0","0","-3.9","3.6","0","-3.9","0","0"
"12","16","19","0","0","-4.4","3.1","0","-4.4","0","0"
"12","16","20","0","0","-3.3","3.1","0","-3.3","0","0"
"12","16","21","0","0","-6.7","0","0","-6.7","0","0"
"12","16","22","0","0","-6.1","2.6","0","-6.1","0","0"
"12","16","23","0","0","-8.9","0","0","-8.9","0","0"
"12","17","0","0","0","-10","0","0","-10","0","0"
"12","17","1","0","0","-9.4","0","0","-9.4","0","0"
"12","17","2","0","0","-9.4","0","0","-9.4","0","0"
"12","17","3","0","0","-7.8","2.1","0","-7.8","0","0"
"12","17","4","0","0","-8.3","2.1","0","-8.3","0","0"
"12","17","5","0","0","-7.8","2.1","0","-7.8","0","0"
"12","17","6","0","0","-8.3","1.5","0","-8.3","0","0"
"12","17","7","41","11","-7.8","2.1","28.651","-9.072","109.407","85.126"
"12","17","8","311","43","-8.9","1.5","275.837","-2.598","1052.119","1006.218"
"12","17","9","477","76","-7.8","2.6","495.543","4.102","1861.925","1791.406"
"12","17","10","588","98","-5.6","1.5","676.304","14.585","2436.531","2345.155"
"12","17","11","552","134","-3.9","3.6","717.82","12.755","2609.761","2511.546"
"12","17","12","694","72","-3.3","3.6","766.766","14.547","2764.592","2660.046"
"12","17","13","448","81","-3.3","3.1","509.883","9.494","1876.85","1805.825"
"12","17","14","278","75","-4.4","2.6","322.95","3.692","1212.398","1162.068"
"12","17","15","93","32","-3.9","2.1","108.278","-1.84","410.87","380.498"
"12","17","16","0","0","-4.4","3.6","0","-4.4","0","0"
"12","17","17","0","0","-3.9","4.6","0","-3.9","0","0"
"12","17","18","0","0","-3.9","3.6","0","-3.9","0","0"
"12","17","19","0","0","-6.1","3.6","0","-6.1","0","0"
"12","17","20","0","0","-5.6","1.5","0","-5.6","0","0"
"12","17","21","0","0","-6.1","3.1","0","-6.1","0","0"
"12","17","22","0","0","-6.7","1.5","0","-6.7","0","0"
"12","17","23","0","0","-7.2","2.6","0","-7.2","0","0"
"12","18","0","0","0","-6.1","3.1","0","-6.1","0","0"
"12","18","1","0","0","-5","3.1","0","-5","0","0"
"12","18","2","0","0","-5","2.6","0","-5","0","0"
"12","18","3","0","0","-5.6","3.1","0","-5.6","0","0"
"12","18","4","0","0","-5","3.1","0","-5","0","0"
"12","18","5","0","0","-5.6","3.1","0","-5.6","0","0"
"12","18","6","0","0","-4.4","4.6","0","-4.4","0","0"
"12","18","7","2","10","-5.6","3.6","9.325","-6.962","36.657","13.729"
"12","18","8","8","36","-5","5.2","38.868","-5.704","152.479","127.375"
"12","18","9","6","89","-4.4","3.6","96.026","-3.863","375.008","345.402"
"12","18","10","15","121","-3.9","3.6","135.548","-2.272","525.947","493.047"
"12","18","11","3","211","-2.8","2.6","258.606","2.405","984.067","939.98"
"12","18","12","8","177","-2.8","3.6","208.744","0.986","799.094","759.739"
"12","18","13","0","140","-2.2","4.1","158.861","0.073","610.507","575.677"
"12","18","14","4","85","-2.2","5.2","100.636","-1.466","389.108","359.202"
"12","18","15","2","26","-2.2","3.6","28.149","-3.122","109.445","85.163"
"12","18","16","0","0","-2.2","3.6","0","-2.2","0","0"
"12","18","17","0","0","-1.7","4.6","0","-1.7","0","0"
"12","18","18","0","0","-1.7","4.6","0","-1.7","0","0"
"12","18","19","0","0","-1.7","4.6","0","-1.7","0","0"
"12","18","20","0","0","-1.1","2.6","0","-1.1","0","0"
"12","18","21","0","0","-0.6","4.6","0","-0.6","0","0"
"12","18","22","0","0","-1.1","4.6","0","-1.1","0","0"
"12","18","23","0","0","-0.6","5.7","0","-0.6","0","0"
"12","19","0","0","0","0","6.2","0","0","0","0"
"12","19","1","0","0","0.6","4.6","0","0.6","0","0"
"12","19","2","0","0","0.6","5.2","0","0.6","0","0"
"12","19","3","0","0","0.6","4.1","0","0.6","0","0"
"12","19","4","0","0","3.3","5.2","0","3.3","0","0"
"12","19","5","0","0","3.9","4.1","0","3.9","0","0"
"12","19","6","0","0","3.3","4.6","0","3.3","0","0"
"12","19","7","0","7","4.4","6.7","5.865","3.317","22.23","0"
"12","19","8","0","40","5","7.2","40.762","4.499","153.734","128.606"
"12","19","9","1","85","5","7.2","86.545","5.259","325.317","296.753"
"12","19","10","1","106","6.1","12.4","103.074","6.497","385.403","355.576"
"12","19","11","63","153","6.1","10.3","241.298","8.296","895.039","853.266"
"12","19","12","55","165","5.6","11.3","256.854","7.92","954.29","910.985"
"12","19","13","196","112","5","8.8","326.532","8.739","1206.965","1156.789"
"12","19","14","88","83","5","8.2","181.097","6.866","673.057","636.76"
"12","19","15","201","26","3.9","7.2","163.27","5.512","595.25","560.772"
"12","19","16","0","0","3.9","5.7","0","3.9","0","0"
"12","19","17","0","0","3.3","5.2","0","3.3","0","0"
"12","19","18","0","0","3.3","4.1","0","3.3","0","0"
"12","19","19","0","0","2.8","2.6","0","2.8","0","0"
"12","19","20","0","0","2.2","5.2","0","2.2","0","0"
"12","19","21","0","0","0","3.6","0","0","0","0"
"12","19","22","0","0","-0.6","3.6","0","-0.6","0","0"
"12","19","23","0","0","-1.1","4.6","0","-1.1","0","0"
"12","20","0","0","0","0","4.1","0","0","0","0"
"12","20","1","0","0","-1.1","4.1","0","-1.1","0","0"
"12","20","2","0","0","-2.2","3.1","0","-2.2","0","0"
"12","20","3","0","0","-1.7","3.6","0","-1.7","0","0"
"12","20","4","0","0","-2.2","2.6","0","-2.2","0","0"
"12","20","5","0","0","-3.9","2.1","0","-3.9","0","0"
"12","20","6","0","0","-5","2.1","0","-5","0","0"
"12","20","7","3","5","-5.6","0","5.605","-7.119","21.831","0"
"12","20","8","5","34","-2.8","1.5","34.471","-4.245","134.549","109.79"
"12","20","9","13","88","-2.2","1.5","100.347","-1.413","387.752","357.875"
"12","20","10","1","119","-1.1","2.1","120.787","0.465","463.415","431.903"
"12","20","11","1","136","-0.6","3.1","138.155","1.258","528.284","495.331"
"12","20","12","8","185","-1.1","3.1","222.159","2.897","843.586","803.12"
"12","20","13","1","136","-0.6","2.1","152.903","2.326","582.029","547.855"
"12","20","14","2","78","-1.1","2.6","86.683","-0.38","333.691","304.953"
"12","20","15","0","27","-1.1","2.1","28.76","-2.208","111.587","87.264"
"12","20","16","0","0","-1.1","3.1","0","-1.1","0","0"
"12","20","17","0","0","-1.1","1.5","0","-1.1","0","0"
"12","20","18","0","0","-1.1","2.1","0","-1.1","0","0"
"12","20","19","0","0","-1.1","2.1","0","-1.1","0","0"
"12","20","20","0","0","-1.1","0","0","-1.1","0","0"
"12","20","21","0","0","-0.6","0","0","-0.6","0","0"
"12","20","22","0","0","-1.1","0","0","-1.1","0","0"
"12","20","23","0","0","-1.1","1.5","0","-1.1","0","0"
"12","21","0","0","0","-1.7","1.5","0","-1.7","0","0"
"12","21","1","0","0","-1.7","2.1","0","-1.7","0","0"
"12","21","2","0","0","-1.7","0","0","-1.7","0","0"
"12","21","3","0","0","-2.2","0","0","-2.2","0","0"
"12","21","4","0","0","-2.2","0","0","-2.2","0","0"
"12","21","5","0","0","-2.2","0","0","-2.2","0","0"
"12","21","6","0","0","-2.8","2.6","0","-2.8","0","0"
"12","21","7","0","10","-2.2","2.1","8.378","-4.122","32.765","9.908"
"12","21","8","0","69","-2.2","0","105.83","-1.45","409.313","378.975"
"12","21","9","2","136","-1.7","0","176.469","4.094","666.658","630.512"
"12","21","10","1","186","-2.2","2.1","229.417","2.711","871.859","830.677"
"12","21","11","2","201","-1.7","2.1","240.574","3.713","910.365","868.199"
"12","21","12","1","195","-1.7","2.6","232.905","3.157","883.441","841.965"
"12","21","13","1","169","-1.7","2.6","210.716","2.552","801.329","761.919"
"12","21","14","1","117","-1.1","1.5","162.036","2.448","616.452","581.483"
"12","21","15","0","36","-0.6","1.5","47.728","-0.85","184.133","158.414"
"12","21","16","0","0","-1.1","4.1","0","-1.1","0","0"
"12","21","17","0","0","-1.1","4.1","0","-1.1","0","0"
"12","21","18","0","0","-1.7","5.2","0","-1.7","0","0"
"12","21","19","0","0","-2.8","3.6","0","-2.8","0","0"
"12","21","20","0","0","-4.4","2.6","0","-4.4","0","0"
"12","21","21","0","0","-6.7","1.5","0","-6.7","0","0"
"12","21","22","0","0","-6.1","3.6","0","-6.1","0","0"
"12","21","23","0","0","-7.2","4.1","0","-7.2","0","0"
"12","22","0","0","0","-7.2","2.6","0","-7.2","0","0"
"12","22","1","0","0","-7.8","3.1","0","-7.8","0","0"
"12","22","2","0","0","-8.3","2.6","0","-8.3","0","0"
"12","22","3","0","0","-6.7","2.6","0","-6.7","0","0"
"12","22","4","0","0","-5.6","2.6","0","-5.6","0","0"
"12","22","5","0","0","-7.8","2.1","0","-7.8","0","0"
"12","22","6","0","0","-8.3","0","0","-8.3","0","0"
"12","22","7","16","11","-6.7","1.5","16.742","-8.526","64.719","41.274"
"12","22","8","7","52","-5.6","3.1","69.242","-5.783","272.181","244.708"
"12","22","9","10","94","-4.4","2.1","107.621","-3.331","419.281","388.729"
"12","22","10","3","112","-3.9","1.5","113.067","-2.359","438.942","407.964"
"12","22","11","6","157","-3.3","2.6","173.071","-0.418","666.468","630.326"
"12","22","12","10","161","-2.8","2.6","184.92","0.587","709.074","671.917"
"12","22","13","136","162","-2.8","3.1","348.508","4.463","1313.11","1259.885"
"12","22","14","65","101","-2.2","2.1","190.888","2.27","724.595","687.064"
"12","22","15","0","32","-3.3","3.6","38.497","-3.746","150.322","125.259"
"12","22","16","0","0","-5","1.5","0","-5","0","0"
"12","22","17","0","0","-5.6","0","0","-5.6","0","0"
"12","22","18","0","0","-4.4","0","0","-4.4","0","0"
"12","22","19","0","0","-4.4","0","0","-4.4","0","0"
"12","22","20","0","0","-4.4","1.5","0","-4.4","0","0"
"12","22","21","0","0","-5","0","0","-5","0","0"
"12","22","22","0","0","-5","10.3","0","-5","0","0"
"12","22","23","0","0","-4.4","2.1","0","-4.4","0","0"
"12","23","0","0","0","-4.4","2.6","0","-4.4","0","0"
"12","23","1","0","0","-4.4","2.1","0","-4.4","0","0"
"12","23","2","0","0","-5","3.1","0","-5","0","0"
"12","23","3","0","0","-4.4","2.6","0","-4.4","0","0"
"12","23","4","0","0","-5","2.6","0","-5","0","0"
"12","23","5","0","0","-5","2.6","0","-5","0","0"
"12","23","6","0","0","-5","1.5","0","-5","0","0"
"12","23","7","2","10","-5","1.5","9.317","-7.1","36.643","13.715"
"12","23","8","10","50","-4.4","1.5","67.194","-4.797","262.842","235.558"
"12","23","9","4","122","-4.4","2.1","151.492","-2.086","587.384","553.087"
"12","23","10","10","161","-4.4","0","193.568","2.759","735.408","697.615"
"12","23","11","4","184","-3.9","0","213.626","4.606","805.298","765.789"
"12","23","12","3","174","-2.8","1.5","199.024","1.918","758.904","720.539"
"12","23","13","5","152","-1.7","1.5","182.551","2.431","694.533","657.725"
"12","23","14","3","98","-1.1","3.1","122.415","0.54","469.416","437.772"
"12","23","15","0","39","-1.1","2.1","54.636","-1.333","211.208","184.957"
"12","23","16","0","0","-1.1","0","0","-1.1","0","0"
"12","23","17","0","0","-3.3","0","0","-3.3","0","0"
"12","23","18","0","0","-2.8","2.1","0","-2.8","0","0"
"12","23","19","0","0","-2.8","0","0","-2.8","0","0"
"12","23","20","0","0","-2.2","2.1","0","-2.2","0","0"
"12","23","21","0","0","-2.8","2.1","0","-2.8","0","0"
"12","23","22","0","0","-2.2","1.5","0","-2.2","0","0"
"12","23","23","0","0","-2.2","2.6","0","-2.2","0","0"
"12","24","0","0","0","-1.7","0","0","-1.7","0","0"
"12","24","1","0","0","-1.7","0","0","-1.7","0","0"
"12","24","2","0","0","-1.7","2.1","0","-1.7","0","0"
"12","24","3","0","0","-2.8","1.5","0","-2.8","0","0"
"12","24","4","0","0","-1.1","2.6","0","-1.1","0","0"
"12","24","5","0","0","-1.1","4.6","0","-1.1","0","0"
"12","24","6","0","0","-1.1","4.6","0","-1.1","0","0"
"12","24","7","0","10","-1.1","5.2","8.378","-2.311","32.52","9.668"
"12","24","8","0","59","-1.1","5.2","82.212","-0.959","317.314","288.916"
"12","24","9","1","126","-1.1","5.2","157.035","0.603","602.119","567.483"
"12","24","10","2","174","-0.6","5.7","209.019","2.067","796.514","757.223"
"12","24","11","2","192","-0.6","5.2","225.007","2.619","855.439","814.673"
"12","24","12","1","199","0","6.2","239.275","3.138","907.675","865.578"
"12","24","13","0","159","0","4.6","190.3","2.82","722.872","685.382"
"12","24","14","1","110","0","4.6","144.521","1.78","551.373","517.899"
"12","24","15","0","24","0.6","6.7","23.03","-0.082","88.563","64.674"
"12","24","16","0","0","0","4.6","0","0","0","0"
"12","24","17","0","0","-1.7","5.7","0","-1.7","0","0"
"12","24","18","0","0","-1.7","3.1","0","-1.7","0","0"
"12","24","19","0","0","-2.2","2.1","0","-2.2","0","0"
"12","24","20","0","0","-2.2","2.1","0","-2.2","0","0"
"12","24","21","0","0","-2.2","3.1","0","-2.2","0","0"
"12","24","22","0","0","-2.2","4.6","0","-2.2","0","0"
"12","24","23","0","0","-2.2","5.2","0","-2.2","0","0"
"12","25","0","0","0","-2.2","4.6","0","-2.2","0","0"
"12","25","1","0","0","-2.2","4.1","0","-2.2","0","0"
"12","25","2","0","0","-3.3","3.6","0","-3.3","0","0"
"12","25","3","0","0","-3.9","4.1","0","-3.9","0","0"
"12","25","4","0","0","-3.9","3.6","0","-3.9","0","0"
"12","25","5","0","0","-4.4","3.1","0","-4.4","0","0"
"12","25","6","0","0","-4.4","2.6","0","-4.4","0","0"
"12","25","7","0","6","-4.4","2.6","5.027","-6.307","19.837","0"
"12","25","8","1","59","-4.4","3.6","83.264","-4.255","325.745","297.171"
"12","25","9","1","117","-4.4","1.5","140.302","-2.118","544.129","510.819"
"12","25","10","1","170","-4.4","3.1","201.111","-0.905","776.047","737.261"
"12","25","11","0","209","-4.4","0","252.435","5.751","946.939","903.826"
"12","25","12","0","188","-3.9","2.6","218.988","0.649","839.537","799.173"
"12","25","13","1","175","-3.9","2.6","220.099","0.57","844.067","803.588"
"12","25","14","0","102","-5","3.1","126.756","-3.138","493.708","461.527"
"12","25","15","1","30","-4.4","2.6","34.333","-5.175","134.766","110.002"
"12","25","16","0","0","-4.4","2.1","0","-4.4","0","0"
"12","25","17","0","0","-4.4","4.1","0","-4.4","0","0"
"12","25","18","0","0","-4.4","3.6","0","-4.4","0","0"
"12","25","19","0","0","-5","3.1","0","-5","0","0"
"12","25","20","0","0","-5","2.6","0","-5","0","0"
"12","25","21","0","0","-5.6","1.5","0","-5.6","0","0"
"12","25","22","0","0","-5.6","2.1","0","-5.6","0","0"
"12","25","23","0","0","-5","1.5","0","-5","0","0"
"12","26","0","0","0","-5","0","0","-5","0","0"
"12","26","1","0","0","-4.4","2.1","0","-4.4","0","0"
"12","26","2","0","0","-4.4","1.5","0","-4.4","0","0"
